data,spx_pe,ibov_valuation_idx
2014-03-28,18.419633,110.306308
2014-03-31,18.565592,111.740325
2014-04-01,18.55705,111.418946
2014-04-02,18.61,114.590629
2014-04-03,18.589036,113.941221
2014-04-04,18.35598,113.218671
2014-04-07,18.158651,115.596879
2014-04-08,18.226756,114.431047
2014-04-09,18.42576,113.446961
2014-04-10,18.040942,113.31841
2014-04-11,17.869791,114.958553
2014-04-14,18.016633,114.357906
2014-04-15,18.138377,111.826765
2014-04-16,18.328621,113.482424
2014-04-17,18.353618,115.501574
2014-04-21,18.422905,
2014-04-22,18.498295,115.202358
2014-04-23,18.457352,114.300279
2014-04-24,18.489043,114.847733
2014-04-25,18.339348,113.921273
2014-04-28,18.398695,113.888027
2014-04-29,18.486287,114.896494
2014-04-30,18.541598,114.424398
2014-05-01,18.401902,
2014-05-02,18.377088,117.425418
2014-05-05,18.411476,118.458265
2014-05-06,18.245986,119.198546
2014-05-07,18.348464,119.803626
2014-05-08,18.32326,118.405071
2014-05-09,18.351102,117.691387
2014-05-12,18.528607,119.803626
2014-05-13,18.536422,119.48003
2014-05-14,18.449282,120.601534
2014-05-15,18.276564,119.366993
2014-05-16,18.345045,119.632962
2014-05-19,18.415578,118.252139
2014-05-20,18.295906,116.064542
2014-05-21,18.444398,115.703267
2014-05-22,18.487968,117.039762
2014-05-23,18.566512,116.640809
2014-05-26,,117.31903
2014-05-27,18.677684,115.634558
2014-05-28,18.656876,116.671838
2014-05-29,18.75701,115.783058
2014-05-30,18.791592,113.566647
2014-06-02,18.667281,114.38007
2014-06-03,18.660202,115.324261
2014-06-04,18.6955,114.883195
2014-06-05,18.817494,114.275899
2014-06-06,18.904577,117.755663
2014-06-09,18.922324,120.291236
2014-06-10,18.917669,121.024868
2014-06-11,18.850757,122.12864
2014-06-12,18.717126,
2014-06-13,18.775796,121.474799
2014-06-16,18.791505,121.082495
2014-06-17,18.832331,120.351079
2014-06-18,18.977696,122.352498
2014-06-19,19.001939,
2014-06-20,19.034814,121.100226
2014-06-23,19.032292,120.151602
2014-06-24,18.909814,120.308968
2014-06-25,19.002425,118.413937
2014-06-26,18.980023,118.59125
2014-06-27,19.016291,117.817722
2014-06-30,19.009212,117.842103
2014-07-01,18.962075,117.848752
2014-07-02,18.974568,117.534022
2014-07-03,19.078539,119.409105
2014-07-04,,119.808059
2014-07-07,19.003684,119.247307
2014-07-08,18.869731,118.877167
2014-07-09,18.957367,
2014-07-10,18.879052,121.000488
2014-07-11,18.906822,121.428255
2014-07-14,18.998398,123.551576
2014-07-15,18.961692,124.06135
2014-07-16,19.041351,123.491733
2014-07-17,18.816015,123.316636
2014-07-18,19.009161,126.364201
2014-07-21,18.965054,127.740591
2014-07-22,19.060186,128.514119
2014-07-23,19.093626,127.26628
2014-07-24,19.102947,128.503036
2014-07-25,19.010314,128.15506
2014-07-28,19.015791,127.878009
2014-07-29,18.929692,126.59914
2014-07-30,18.930845,126.064985
2014-07-31,18.552243,123.739971
2014-08-01,18.332434,123.903985
2014-08-04,18.464227,125.484286
2014-08-05,18.285392,124.566692
2014-08-06,18.285678,125.198369
2014-08-07,18.184071,124.535662
2014-08-08,18.393759,123.17257
2014-08-11,18.444515,125.477636
2014-08-12,18.414328,125.09863
2014-08-13,18.537836,123.190301
2014-08-14,18.618398,123.631367
2014-08-15,18.617256,126.255596
2014-08-18,18.776092,127.578793
2014-08-19,18.869985,129.546966
2014-08-20,18.916741,130.497806
2014-08-21,18.972543,130.750477
2014-08-22,18.934739,129.453877
2014-08-25,19.025394,132.397269
2014-08-26,19.045391,132.587881
2014-08-27,19.046343,135.092424
2014-08-28,19.014157,133.629594
2014-08-29,19.077292,135.839355
2014-09-01,,135.513542
2014-09-02,18.896565,137.186932
2014-09-03,18.881842,137.056164
2014-09-04,18.852869,134.757746
2014-09-05,18.94781,134.493994
2014-09-08,18.889581,131.195975
2014-09-09,18.765949,130.050091
2014-09-10,18.834371,128.992863
2014-09-11,18.850981,129.298728
2014-09-12,18.738581,126.175806
2014-09-15,18.725274,128.438761
2014-09-16,18.865421,131.023095
2014-09-17,18.889864,131.00758
2014-09-18,18.982257,129.380735
2014-09-19,18.973198,128.084135
2014-09-22,18.821159,125.932001
2014-09-23,18.712439,125.318055
2014-09-24,18.859004,125.945299
2014-09-25,18.554077,124.034753
2014-09-26,18.713193,126.805266
2014-09-29,18.665535,121.071413
2014-09-30,18.613534,119.94326
2014-10-01,18.580276,117.155016
2014-10-02,18.580371,118.620063
2014-10-03,18.787831,120.883018
2014-10-06,18.758425,126.592491
2014-10-07,18.474684,127.301742
2014-10-08,18.797282,126.463939
2014-10-09,18.408904,126.929385
2014-10-10,18.198103,122.594087
2014-10-13,17.898418,128.456492
2014-10-14,17.926677,128.585044
2014-10-15,17.781466,124.418192
2014-10-16,17.784044,120.346647
2014-10-17,18.013175,123.507248
2014-10-20,18.177863,120.357729
2014-10-21,18.533686,116.210825
2014-10-22,18.398402,116.16428
2014-10-23,18.624765,112.400816
2014-10-24,18.756134,115.122567
2014-10-27,18.72797,111.937586
2014-10-28,18.951565,115.984751
2014-10-29,18.92531,113.14553
2014-10-30,19.043217,116.000266
2014-10-31,19.26662,121.080278
2014-11-03,19.490728,119.568687
2014-11-04,19.435572,120.537258
2014-11-05,19.546364,119.0168
2014-11-06,19.620162,116.665189
2014-11-07,19.627021,117.964005
2014-11-10,19.688261,116.860233
2014-11-11,19.701977,116.303914
2014-11-12,19.688164,117.423201
2014-11-13,19.698596,114.912009
2014-11-14,19.703329,114.747994
2014-11-17,19.717818,113.606543
2014-11-18,19.819049,115.390753
2014-11-19,19.789297,118.362959
2014-11-20,19.828225,
2014-11-21,19.932063,124.305155
2014-11-24,19.989148,122.804646
2014-11-25,19.96616,123.145973
2014-11-26,20.022185,122.119775
2014-11-27,,121.284188
2014-11-28,19.97128,121.157853
2014-12-01,20.070765,115.865065
2014-12-02,20.198906,114.393369
2014-12-03,20.274949,115.962587
2014-12-04,20.251392,113.983333
2014-12-05,20.285115,115.235604
2014-12-08,20.137915,111.427812
2014-12-09,20.133125,111.248282
2014-12-10,19.803929,109.818698
2014-12-11,19.893754,110.512434
2014-12-12,19.571205,106.392127
2014-12-15,19.447073,104.213396
2014-12-16,19.281986,104.189015
2014-12-17,19.674421,107.970211
2014-12-18,20.146906,107.487034
2014-12-19,20.238979,110.046988
2014-12-22,20.316099,111.088701
2014-12-23,20.351578,112.79312
2014-12-24,20.348743,
2014-12-26,20.416089,111.141895
2014-12-29,20.433683,112.137063
2014-12-30,20.33379,110.83603
2014-12-31,20.124132,
2015-01-02,20.319873,107.522497
2015-01-05,19.948464,105.317168
2015-01-06,19.771053,106.389911
2015-01-07,20.000988,109.630303
2015-01-08,20.358771,110.69418
2015-01-09,20.18768,108.249479
2015-01-12,20.024287,106.697992
2015-01-13,19.972653,106.480784
2015-01-14,19.856551,105.603085
2015-01-15,19.67292,106.445321
2015-01-16,19.937013,108.641784
2015-01-19,,105.851323
2015-01-20,19.967914,106.115076
2015-01-21,20.062395,109.100581
2015-01-22,20.368742,109.585975
2015-01-23,20.256887,108.105412
2015-01-26,20.308916,107.666563
2015-01-27,20.037023,107.697593
2015-01-28,19.766611,105.711689
2015-01-29,19.955079,105.860189
2015-01-30,19.695824,103.967374
2015-02-02,20.154084,105.614167
2015-02-03,20.445099,108.524314
2015-02-04,20.360128,109.271244
2015-02-05,20.569662,109.122745
2015-02-06,20.499351,108.143091
2015-02-09,20.412287,109.45299
2015-02-10,20.630199,107.518064
2015-02-11,20.6296,106.919633
2015-02-12,20.828563,109.785451
2015-02-13,20.913434,112.230152
2015-02-17,20.946844,
2015-02-18,20.940261,113.65752
2015-02-19,20.918021,113.68855
2015-02-20,21.046176,113.564431
2015-02-23,21.039792,113.659737
2015-02-24,21.097836,114.974068
2015-02-25,21.081681,114.834434
2015-02-26,21.050563,114.723614
2015-02-27,20.988332,114.329093
2015-03-02,21.333903,113.08347
2015-03-03,21.237078,113.710714
2015-03-04,21.143879,111.857795
2015-03-05,21.169169,111.629505
2015-03-06,20.869118,110.778403
2015-03-09,20.951435,109.005275
2015-03-10,20.596071,107.037103
2015-03-11,20.556574,108.395762
2015-03-12,20.815617,108.338136
2015-03-13,20.689168,107.708675
2015-03-16,20.969168,141.777869
2015-03-17,20.899547,145.94866
2015-03-18,21.153652,149.550575
2015-03-19,21.05058,147.890386
2015-03-20,21.240303,150.830546
2015-03-23,21.203223,150.659303
2015-03-24,21.073048,149.492527
2015-03-25,20.766247,150.514182
2015-03-26,20.716876,146.804877
2015-03-27,20.765945,145.397199
2015-03-30,21.02005,148.729188
2015-03-31,20.835163,148.459262
2015-04-01,21.059507,151.860909
2015-04-02,21.13384,154.185755
2015-04-06,21.273509,155.967846
2015-04-07,21.229645,155.944627
2015-04-08,21.286595,155.747262
2015-04-09,21.381479,156.159407
2015-04-10,21.492724,157.352305
2015-04-13,21.39426,157.427768
2015-04-14,21.429127,156.678942
2015-04-15,21.539449,159.398518
2015-04-16,21.522681,158.687423
2015-04-17,21.279233,156.600576
2015-04-20,21.47575,156.037505
2015-04-21,21.443953,
2015-04-22,21.553048,158.521984
2015-04-23,21.603864,161.621779
2015-04-24,21.652533,164.260087
2015-04-27,21.562863,161.186414
2015-04-28,21.622576,161.990387
2015-04-29,21.5417,160.576904
2015-04-30,21.323506,163.2007
2015-05-01,21.880064,
2015-05-04,21.944408,166.465933
2015-05-05,21.684643,168.491829
2015-05-06,21.588023,165.737424
2015-05-07,21.669492,165.209181
2015-05-08,21.961118,165.870935
2015-05-11,21.849345,166.010252
2015-05-12,21.784898,164.834768
2015-05-13,21.778254,163.615748
2015-05-14,22.013008,164.44294
2015-05-15,22.029923,166.161178
2015-05-18,22.097069,163.12814
2015-05-19,22.082853,161.081927
2015-05-20,22.062304,159.346274
2015-05-21,22.113883,159.958687
2015-05-22,22.064483,157.825401
2015-05-25,,158.498765
2015-05-26,21.837617,155.657286
2015-05-27,22.037707,157.416159
2015-05-28,22.00979,156.661527
2015-05-29,21.870722,153.132173
2015-06-01,22.249815,153.918731
2015-06-02,22.227374,157.416159
2015-06-03,22.274471,155.346727
2015-06-04,22.082395,
2015-06-05,22.05068,153.75039
2015-06-08,21.907913,153.277294
2015-06-09,21.917078,153.294709
2015-06-10,22.181013,156.371284
2015-06-11,22.219578,155.82853
2015-06-12,22.064167,154.838801
2015-06-15,21.962174,154.229291
2015-06-16,22.087136,155.866261
2015-06-17,22.13086,154.551461
2015-06-18,22.350016,157.424866
2015-06-19,22.231482,156.002676
2015-06-22,22.36698,156.336455
2015-06-23,22.381203,156.069431
2015-06-24,22.216627,156.275504
2015-06-25,22.150564,154.339584
2015-06-26,22.141924,156.780527
2015-06-29,21.679906,153.86939
2015-06-30,21.737542,154.063853
2015-07-01,22.219979,153.126368
2015-07-02,22.213135,154.136413
2015-07-03,,152.432687
2015-07-06,22.127353,151.358789
2015-07-07,22.261909,151.924762
2015-07-08,21.891187,150.293597
2015-07-09,21.940709,
2015-07-10,22.211425,152.641662
2015-07-13,22.457217,154.174145
2015-07-14,22.557223,154.522437
2015-07-15,22.540644,153.544318
2015-07-16,22.7213,154.031926
2015-07-17,22.746434,151.918957
2015-07-20,22.763976,149.765355
2015-07-21,22.666963,149.399649
2015-07-22,22.612841,147.780093
2015-07-23,22.48449,144.561299
2015-07-24,22.243831,142.933036
2015-07-27,22.115372,141.452797
2015-07-28,22.389297,143.966301
2015-07-29,22.55316,145.832563
2015-07-30,22.553799,144.822518
2015-07-31,22.502568,147.632069
2015-08-03,22.785795,145.522003
2015-08-04,22.734534,145.289809
2015-08-05,22.805344,145.954465
2015-08-06,22.628535,145.153395
2015-08-07,22.56348,140.991311
2015-08-10,22.852477,143.243596
2015-08-11,22.634074,142.428013
2015-08-12,22.655577,140.442752
2015-08-13,22.626687,139.345633
2015-08-14,22.715202,137.888614
2015-08-17,22.83358,137.044007
2015-08-18,22.77363,137.723175
2015-08-19,22.585636,135.218379
2015-08-20,22.109076,135.395427
2015-08-21,21.40488,132.69907
2015-08-24,20.561235,128.682108
2015-08-25,20.283206,129.288716
2015-08-26,21.074938,133.622043
2015-08-27,21.587011,138.489417
2015-08-28,21.600152,136.861154
2015-08-31,21.418891,135.328671
2015-09-01,21.110192,131.99378
2015-09-02,21.49636,134.858478
2015-09-03,21.521399,137.476469
2015-09-04,21.191484,134.95716
2015-09-08,21.723031,135.723402
2015-09-09,21.421134,135.418647
2015-09-10,21.534194,134.974575
2015-09-11,21.630819,134.675625
2015-09-14,21.542356,137.232665
2015-09-15,21.818773,137.470664
2015-09-16,22.008715,140.921653
2015-09-17,21.952349,140.915848
2015-09-18,21.597507,137.180421
2015-09-21,21.696117,135.224184
2015-09-22,21.428855,134.280894
2015-09-23,21.384955,131.596147
2015-09-24,21.313038,131.45683
2015-09-25,21.30311,130.118811
2015-09-28,20.756343,127.582087
2015-09-29,20.781932,128.090012
2015-09-30,21.178359,130.780564
2015-10-01,21.547358,131.517781
2015-10-02,21.855815,136.50996
2015-10-05,22.255554,138.149833
2015-10-06,22.175696,138.547465
2015-10-07,22.353892,141.96943
2015-10-08,22.551018,142.529598
2015-10-09,22.56737,143.20006
2015-10-12,22.596154,
2015-10-13,22.441926,137.467762
2015-10-14,22.336084,135.572475
2015-10-15,22.667836,136.881471
2015-10-16,22.771439,137.099153
2015-10-19,22.7776,137.711566
2015-10-20,22.745231,136.637667
2015-10-21,22.61273,136.489643
2015-10-22,22.988725,138.654855
2015-10-23,23.242299,138.14693
2015-10-26,23.197834,137.020788
2015-10-27,23.138584,136.538984
2015-10-28,23.412545,135.662451
2015-10-29,23.402015,132.432047
2015-10-30,23.289454,133.131532
2015-11-02,23.935045,
2015-11-03,24.000342,139.47334
2015-11-04,23.915252,138.474905
2015-11-05,23.888176,139.453023
2015-11-06,23.879872,136.179083
2015-11-09,23.645307,134.077724
2015-11-10,23.681025,134.031285
2015-11-11,23.604581,136.602838
2015-11-12,23.274344,136.077498
2015-11-13,23.0135,135.012306
2015-11-16,23.356476,135.970108
2015-11-17,23.325193,137.133982
2015-11-18,23.702185,137.679639
2015-11-19,23.675565,139.720047
2015-11-20,23.765773,
2015-11-23,23.736426,139.751974
2015-11-24,23.765432,140.140899
2015-11-25,23.762363,136.028157
2015-11-26,,136.837935
2015-11-27,23.776469,133.143142
2015-11-30,23.666122,130.957613
2015-12-01,24.299432,130.745735
2015-12-02,24.032243,130.362615
2015-12-03,23.686815,134.652405
2015-12-04,24.173003,131.657098
2015-12-07,24.004046,131.256563
2015-12-08,23.848262,128.992668
2015-12-09,23.6637,133.825213
2015-12-10,23.716977,132.440754
2015-12-11,23.256327,131.37266
2015-12-14,23.366924,129.875006
2015-12-15,23.615047,130.23781
2015-12-16,23.957819,130.65576
2015-12-17,23.597481,131.366855
2015-12-18,23.177511,127.448576
2015-12-21,23.357795,125.384948
2015-12-22,23.563735,126.168604
2015-12-23,23.856351,127.750428
2015-12-24,23.818213,
2015-12-28,23.766324,127.021918
2015-12-29,24.018954,126.702651
2015-12-30,23.845604,125.820313
2015-12-31,23.621171,
2016-01-04,23.267746,122.311276
2016-01-05,23.314566,123.118151
2016-01-06,23.008786,121.243182
2016-01-07,22.463468,118.114363
2016-01-08,22.22,117.873461
2016-01-11,22.23896,115.952053
2016-01-12,22.412486,114.686594
2016-01-13,21.852948,113.032209
2016-01-14,22.217803,114.64596
2016-01-15,21.737919,111.943798
2016-01-18,,110.109463
2016-01-19,21.749479,110.457754
2016-01-20,21.495144,109.261953
2016-01-21,21.606821,109.470928
2016-01-22,22.045087,110.382291
2016-01-25,21.700346,
2016-01-26,22.007283,108.832394
2016-01-27,21.768208,111.383629
2016-01-28,21.888555,112.120846
2016-01-29,22.43052,117.275561
2016-02-01,22.428357,117.751559
2016-02-02,22.00798,112.022164
2016-02-03,22.117845,114.904276
2016-02-04,22.151613,118.482971
2016-02-05,21.742223,117.815412
2016-02-08,21.434485,
2016-02-09,21.420261,
2016-02-10,21.416214,117.19139
2016-02-11,21.152769,114.117717
2016-02-12,21.56563,115.539908
2016-02-15,,116.3671
2016-02-16,21.921822,118.848677
2016-02-17,22.283103,120.831037
2016-02-18,22.179137,120.386965
2016-02-19,22.178559,120.575623
2016-02-22,22.499133,125.486533
2016-02-23,22.21892,123.414199
2016-02-24,22.317567,122.14874
2016-02-25,22.570833,121.576961
2016-02-26,22.528623,120.720744
2016-02-29,22.345669,124.206562
2016-03-01,22.886973,128.060988
2016-03-02,22.98068,130.298761
2016-03-03,23.061083,136.974349
2016-03-04,23.137321,142.465745
2016-03-07,23.157797,142.933036
2016-03-08,22.897501,142.515086
2016-03-09,23.013188,141.246725
2016-03-10,23.016774,143.876326
2016-03-11,23.394146,144.073691
2016-03-14,23.364646,141.833015
2016-03-15,23.321727,864.674785
2016-03-16,23.452337,876.288176
2016-03-17,23.60701,934.098281
2016-03-18,23.711014,932.281969
2016-03-21,23.734383,938.831702
2016-03-22,23.713559,935.859554
2016-03-23,23.562124,911.642055
2016-03-24,23.553215,911.036618
2016-03-28,23.566058,932.703941
2016-03-29,23.773832,938.51981
2016-03-30,23.877255,940.244389
2016-03-31,23.828551,918.338561
2016-04-01,23.935104,927.640282
2016-04-04,23.858313,894.946658
2016-04-05,23.616282,899.973624
2016-04-06,23.864433,882.397591
2016-04-07,23.578638,890.048119
2016-04-08,23.644342,922.705049
2016-04-11,23.579561,920.356685
2016-04-12,23.80739,954.059371
2016-04-13,24.046419,975.121256
2016-04-14,24.050578,961.563127
2016-04-15,24.026905,976.552291
2016-04-18,24.184066,970.424529
2016-04-19,24.258661,985.395347
2016-04-20,24.277135,983.945966
2016-04-21,24.151039,
2016-04-22,24.152195,970.681382
2016-04-25,24.10843,951.490849
2016-04-26,24.153579,973.892035
2016-04-27,24.193417,999.485528
2016-04-28,23.970093,996.439994
2016-04-29,23.84873,989.083011
2016-05-02,23.990663,982.680052
2016-05-03,23.782505,958.792791
2016-05-04,23.641311,964.168342
2016-05-05,23.63566,947.98665
2016-05-06,23.710695,948.84894
2016-05-09,23.728561,935.492622
2016-05-10,24.02478,973.671876
2016-05-11,23.795066,968.039473
2016-05-12,23.791034,976.790796
2016-05-13,23.589327,950.426746
2016-05-16,23.820423,950.4084
2016-05-17,23.596242,932.722287
2016-05-18,23.601084,927.640282
2016-05-19,23.513601,919.769595
2016-05-20,23.655141,912.247493
2016-05-23,23.60581,905.037283
2016-05-24,23.92877,905.312482
2016-05-25,24.095667,907.844311
2016-05-26,24.090596,
2016-05-27,24.193869,899.918584
2016-05-30,,898.322431
2016-05-31,24.169548,889.295909
2016-06-01,24.15244,899.221414
2016-06-02,24.220663,915.256333
2016-06-03,24.150137,928.686037
2016-06-06,24.268407,925.255225
2016-06-07,24.2997,926.282634
2016-06-08,24.380121,947.216093
2016-06-09,24.338242,937.840986
2016-06-10,24.114934,906.725169
2016-06-13,23.919237,911.110004
2016-06-14,23.876209,892.524908
2016-06-15,23.83226,897.423448
2016-06-16,23.906926,906.541703
2016-06-17,23.829038,908.779987
2016-06-20,23.967441,923.365526
2016-06-21,24.032443,932.703941
2016-06-22,23.992751,920.191566
2016-06-23,24.313392,945.950178
2016-06-24,23.44006,919.25589
2016-06-27,23.015877,903.496169
2016-06-28,23.424873,917.457924
2016-06-29,23.823861,935.712781
2016-06-30,24.147033,945.344741
2016-07-01,23.994409,958.297433
2016-07-04,,964.461888
2016-07-05,23.830107,951.123917
2016-07-06,23.957669,952.224712
2016-07-07,23.936788,954.297877
2016-07-08,24.301904,974.956137
2016-07-11,24.38474,989.981994
2016-07-12,24.55566,995.412585
2016-07-13,24.558969,1001.687119
2016-07-14,24.68813,1017.887158
2016-07-15,24.665196,1019.666777
2016-07-18,24.723956,1036.288787
2016-07-19,24.688473,1040.214958
2016-07-20,24.7939,1038.013367
2016-07-21,24.704331,1039.169202
2016-07-22,24.816834,1045.792321
2016-07-25,24.742098,1043.425611
2016-07-26,24.750085,1041.774418
2016-07-27,24.720421,1043.058679
2016-07-28,24.760127,1039.646213
2016-07-29,24.800518,1051.406378
2016-08-01,24.566278,1041.27906
2016-08-02,24.409997,1030.381185
2016-08-03,24.486496,1047.168315
2016-08-04,24.491701,1056.653502
2016-08-05,24.702416,1057.882724
2016-08-08,24.680006,1057.405712
2016-08-09,24.689626,1058.396428
2016-08-10,24.618898,1044.287901
2016-08-11,24.735459,1069.606195
2016-08-12,24.715768,1069.569502
2016-08-15,24.784797,1085.12741
2016-08-16,24.648999,1079.788552
2016-08-17,24.695058,1088.393103
2016-08-18,24.749378,1085.494342
2016-08-19,24.713732,1084.26512
2016-08-22,24.69981,1060.084315
2016-08-23,24.748019,1064.46915
2016-08-24,24.618332,1058.928479
2016-08-25,24.584722,1059.001866
2016-08-26,24.545908,1058.891786
2016-08-29,24.674235,1075.293638
2016-08-30,24.626029,1074.651507
2016-08-31,24.567521,1062.285905
2016-09-01,24.367046,1068.432013
2016-09-02,24.469413,1093.750307
2016-09-05,,1092.832978
2016-09-06,24.542373,1103.162108
2016-09-07,24.53878,
2016-09-08,24.48423,1105.051807
2016-09-09,23.883826,1064.102218
2016-09-12,24.23437,1074.85332
2016-09-13,23.874958,1042.471588
2016-09-14,23.860927,1046.838077
2016-09-15,24.102144,1062.432678
2016-09-16,24.011224,1047.223355
2016-09-19,24.010777,1052.176934
2016-09-20,24.017959,1059.258718
2016-09-21,24.280167,1071.330774
2016-09-22,24.437983,1082.338728
2016-09-23,24.297788,1076.889791
2016-09-26,24.089124,1065.092934
2016-09-27,24.244359,1071.110615
2016-09-28,24.37277,1088.980194
2016-09-29,24.145582,1070.541871
2016-09-30,24.337973,1070.835416
2016-10-03,23.772962,1090.906586
2016-10-04,23.655153,1088.668302
2016-10-05,23.756792,1105.455432
2016-10-06,23.768233,1112.610602
2016-10-07,23.690903,1121.141766
2016-10-10,23.800021,1131.39751
2016-10-11,23.503795,1119.545613
2016-10-12,23.530744,
2016-10-13,23.457816,1121.325232
2016-10-14,23.462545,1133.213822
2016-10-17,23.391266,1150.257804
2016-10-18,23.535366,1170.182201
2016-10-19,23.586955,1165.118542
2016-10-20,23.554505,1171.20961
2016-10-21,23.552524,1176.163189
2016-10-24,23.664394,1175.282553
2016-10-25,23.574523,1171.723315
2016-10-26,23.533494,1170.989451
2016-10-27,23.463206,1178.768405
2016-10-28,23.390275,1179.832507
2016-10-31,23.387415,1191.152353
2016-11-01,22.772781,1161.816156
2016-11-02,22.624177,
2016-11-03,22.524101,1132.90193
2016-11-04,22.486573,1130.113248
2016-11-07,22.986305,1175.13578
2016-11-08,23.073008,1177.080519
2016-11-09,23.328588,1160.568588
2016-11-10,23.374097,1122.829652
2016-11-11,23.341421,1085.82458
2016-11-14,23.338725,1094.502517
2016-11-15,23.513317,
2016-11-16,23.476113,1114.72046
2016-11-17,23.585896,1096.575682
2016-11-18,23.529601,1100.098227
2016-11-21,23.705165,1120.426249
2016-11-22,23.756497,1136.644635
2016-11-23,23.775693,1137.231725
2016-11-24,,1126.407237
2016-11-25,23.86876,1129.397731
2016-11-28,23.743341,1153.174912
2016-11-29,23.775045,1118.903482
2016-11-30,23.71196,1135.763998
2016-12-01,23.173771,1091.750529
2016-12-02,23.182971,1106.59292
2016-12-05,23.317927,1097.713171
2016-12-06,23.397461,1120.756488
2016-12-07,23.705448,1126.737476
2016-12-08,23.756636,1113.216039
2016-12-09,23.897726,1109.987039
2016-12-12,23.870544,1085.732847
2016-12-13,24.026652,1087.6042
2016-12-14,23.831624,1067.991695
2016-12-15,23.924167,1071.367467
2016-12-16,23.882285,1071.239041
2016-12-19,23.929456,1047.792099
2016-12-20,24.016499,1056.45169
2016-12-21,23.957482,1057.625872
2016-12-22,23.91285,1050.434008
2016-12-23,23.942782,1062.946383
2016-12-26,,1075.477104
2016-12-27,23.996614,1076.889791
2016-12-28,23.796086,1096.795841
2016-12-29,23.789106,1104.960074
2016-12-30,23.678795,
2017-01-02,,1093.254949
2017-01-03,23.406096,1134.076112
2017-01-04,23.540032,1129.948129
2017-01-05,23.521891,1138.791186
2017-01-06,23.604616,1131.34247
2017-01-09,23.520853,1131.984601
2017-01-10,23.520853,1139.910328
2017-01-11,23.587409,1145.671157
2017-01-12,23.536818,1173.337814
2017-01-13,23.580358,1167.797144
2017-01-16,,1171.081184
2017-01-17,23.510383,1180.67645
2017-01-18,23.551849,1176.933746
2017-01-19,23.466843,1173.282775
2017-01-20,23.545838,1183.740331
2017-01-23,23.482497,1206.269943
2017-01-24,23.63665,1207.939483
2017-01-25,23.82636,
2017-01-26,23.808839,1214.379136
2017-01-27,23.788209,1211.498722
2017-01-30,23.645253,1179.722428
2017-01-31,23.624211,1186.492319
2017-02-01,23.171654,1189.519507
2017-02-02,23.184869,1184.786087
2017-02-03,23.353301,1191.684404
2017-02-06,23.303901,1174.053331
2017-02-07,23.309187,1177.832729
2017-02-08,23.325347,1189.50116
2017-02-09,23.459528,1191.886217
2017-02-10,23.543185,1213.168261
2017-02-13,23.666689,1228.634437
2017-02-14,23.76153,1223.956056
2017-02-15,23.880155,1247.127799
2017-02-16,23.859519,1244.155652
2017-02-17,23.899569,1242.944777
2017-02-20,,1257.34685
2017-02-21,24.044115,1266.86873
2017-02-22,24.018094,1258.392606
2017-02-23,24.028158,1237.679305
2017-02-24,24.06404,1223.02038
2017-02-27,24.088537,
2017-02-28,24.026428,
2017-03-01,23.890318,1229.019715
2017-03-02,23.750323,1208.214682
2017-03-03,23.762291,1225.295357
2017-03-06,23.684416,1217.131125
2017-03-07,23.615414,1206.141517
2017-03-08,23.561472,1187.354609
2017-03-09,23.580318,1184.914513
2017-03-10,23.657395,1186.565706
2017-03-13,23.666068,1202.325427
2017-03-14,23.5861,1187.006024
2017-03-15,23.783628,1215.186386
2017-03-16,23.744939,135.327621
2017-03-17,23.71373,132.091673
2017-03-20,23.666068,133.478214
2017-03-21,23.37242,129.561339
2017-03-22,23.416591,130.674274
2017-03-23,23.391763,130.694846
2017-03-24,23.372021,131.359316
2017-03-27,23.348191,132.293277
2017-03-28,23.5175,132.976261
2017-03-29,23.543024,134.803039
2017-03-30,23.612125,134.264058
2017-03-31,23.558879,133.683932
2017-04-03,23.232174,134.150913
2017-04-04,23.245173,135.29882
2017-04-05,23.174162,133.253981
2017-04-06,23.218877,132.118416
2017-04-07,23.199672,132.879574
2017-04-10,23.215626,132.996833
2017-04-11,23.182338,132.40025
2017-04-12,23.095173,131.437489
2017-04-13,22.937787,129.244533
2017-04-17,23.135358,132.348821
2017-04-18,23.068187,131.986757
2017-04-19,23.028594,130.439756
2017-04-20,23.202627,131.167998
2017-04-21,23.132206,
2017-04-24,23.38296,132.459909
2017-04-25,23.525379,134.02131
2017-04-26,23.513952,133.432956
2017-04-27,23.526954,133.052377
2017-04-28,23.481943,134.545891
2017-05-01,23.238057,
2017-05-02,23.265689,137.259315
2017-05-03,23.23611,135.967404
2017-05-04,23.249635,133.435013
2017-05-05,23.344696,135.177446
2017-05-08,23.34557,134.798925
2017-05-09,23.321635,136.345926
2017-05-10,23.348003,138.551225
2017-05-11,23.297505,138.937976
2017-05-12,23.263061,140.345088
2017-05-15,23.374178,140.863498
2017-05-16,23.358122,141.295506
2017-05-17,22.933513,138.94209
2017-05-18,23.018065,126.716256
2017-05-19,23.17384,128.85984
2017-05-22,23.29342,126.872602
2017-05-23,23.33623,128.907155
2017-05-24,23.394317,130.131178
2017-05-25,23.498233,130.069463
2017-05-26,23.50553,131.834525
2017-05-29,,131.167998
2017-05-30,23.477215,131.581492
2017-05-31,23.466416,129.007957
2017-06-01,23.36147,128.139826
2017-06-02,23.448088,128.59652
2017-06-05,23.419536,128.471032
2017-06-06,23.354452,129.509909
2017-06-07,23.391078,129.954261
